买家会员名,宝贝ID,推荐指数
优优大少爷,544066720474,9.894285714285713
优优大少爷,536009750573,9.872436974789915
优优大少爷,547751184046,9.827619047619047
优优大少爷,36267739775,1.7079889807162536
优优大少爷,543643323771,1.6666666666666667
优优大少爷,543670894727,1.6666666666666667
优优大少爷,540662291619,1.5890974967061924
优优大少爷,540520509637,1.3659090909090907
优优大少爷,545939669017,1.2600267379679144
会弹琴的仔仔,539677826038,1.5879884605297667
会弹琴的仔仔,550715341924,1.3878418329637843
会弹琴的仔仔,520310825412,1.3621820089168635
会弹琴的仔仔,521019257989,1.1701844903064416
会弹琴的仔仔,36266985550,1.015832263585794
会弹琴的仔仔,547794157516,1.0148635842186644
会弹琴的仔仔,545979147913,0.9772357723577236
会弹琴的仔仔,42711696783,0.9612020170834621
会弹琴的仔仔,547751184046,0.9581881533101047
会弹琴的仔仔,545912368452,0.9550135501355015
伟兴奶粉,540407272609,3.05170760736602
伟兴奶粉,540349069906,2.851627299903162
伟兴奶粉,36267739775,2.8245735455766807
伟兴奶粉,545979147913,0.0
伟兴奶粉,545974803385,0.0
伟兴奶粉,543695068744,0.0
伟兴奶粉,543719829706,0.0
伟兴奶粉,543742043514,0.0
伟兴奶粉,543812646033,0.0
伟兴奶粉,543827067334,0.0
伟平宝贝,537396783238,2.628158295281583
伟平宝贝,36286235128,2.163816002591513
伟平宝贝,539677826038,1.5879884605297667
伟平宝贝,520310825412,1.3621820089168635
伟平宝贝,550715341924,1.2452987169767435
伟平宝贝,521019257989,1.1701844903064416
伟平宝贝,521826021046,1.1
伟平宝贝,39375321605,1.0237726098191215
伟平宝贝,535612234886,1.0162112932604737
伟平宝贝,36266985550,1.015832263585794
伟爱红2014,537396783238,3.6119470020211093
伟爱红2014,549882564050,3.2104072398190047
伟爱红2014,538585695146,3.1213047910295617
伟爱红2014,544115759872,3.1163863266413454
伟爱红2014,537180206236,2.6263552960800665
伟爱红2014,35753244214,2.6078433336783724
伟爱红2014,35722000205,2.5123839009287927
伟爱红2014,546243180299,2.3982958122739984
伟爱红2014,35877393642,2.3918466686948587
伟爱红2014,520310825412,2.3463497453310698
伤不起89787940,545974803385,1.1748120300751879
伤不起89787940,544106282196,0.9642857142857142
伤不起89787940,35721027449,0.0
伤不起89787940,544016559367,0.0
伤不起89787940,544106286825,0.0
伤不起89787940,544100858313,0.0
伤不起89787940,544099790786,0.0
伤不起89787940,544066720474,0.0
伤不起89787940,544017279596,0.0
伤不起89787940,543889179481,0.0
伤心樱花草,39539028043,2.399704171849262
伤心樱花草,544115759872,2.1163863266413454
伤心樱花草,36286235128,1.982438850791826
伤心樱花草,35753244214,1.582236842105263
伤心樱花草,35722000205,1.5123839009287925
伤心樱花草,539677826038,1.5094215420713364
伤心樱花草,35877393642,1.3918466686948585
伤心樱花草,550715341924,1.3878418329637843
伤心樱花草,520310825412,1.3540348376061626
伤心樱花草,36058620932,1.2586486396766032
低调的瑀789456123,538540548218,0.994106553512494
低调的瑀789456123,544016559367,0.0
低调的瑀789456123,544106286825,0.0
低调的瑀789456123,544106282196,0.0
低调的瑀789456123,544100858313,0.0
低调的瑀789456123,544099790786,0.0
低调的瑀789456123,544066720474,0.0
低调的瑀789456123,544017279596,0.0
低调的瑀789456123,35721027449,0.0
低调的瑀789456123,544114247390,0.0
何亚萍15249262207,35722000205,1.4586726998491704
何亚萍15249262207,520310825412,1.2926385442514474
何亚萍15249262207,527475911875,1.144947209653092
何亚萍15249262207,528109847799,1.033513903936439
何亚萍15249262207,521926312352,0.9948717948717947
何亚萍15249262207,536009750573,0.9334626158155568
何亚萍15249262207,537318544352,0.8998491704374056
何亚萍15249262207,549765831606,0.8989966555183946
何亚萍15249262207,35721027449,0.891025641025641
何亚萍15249262207,35722423659,0.8845039018952061
何以莫相离1,541254875522,1.4965034965034965
何以莫相离1,545974803385,0.937799043062201
何以莫相离1,530449665002,0.9365750528541226
何以莫相离1,541592740476,0.8083538083538084
何以莫相离1,45123664231,0.8072727272727274
何以莫相离1,42711696783,0.7779056386651324
何以莫相离1,547790825984,0.7272727272727273
何以莫相离1,35721027449,0.0
何以莫相离1,544099790786,0.0
何以莫相离1,544106282196,0.0
何妮315,540662291619,1.569616977225673
何妮315,529055709096,1.3035714285714286
何妮315,545602185334,1.047346002621232
何妮315,529100790989,1.032142857142857
何妮315,537318544352,1.0052521008403361
何妮315,540662535716,0.9964285714285714
何妮315,43104145123,0.9864285714285714
何妮315,532940035080,0.9776785714285714
何妮315,530812936284,0.9727443609022557
何妮315,42240451814,0.9565295815295816
何巧静123,537396783238,4.464342292690071
何巧静123,544768785584,3.6830274317519214
何巧静123,45404080098,3.0667395529640427
何巧静123,545912368452,2.8695173307418207
何巧静123,39375321605,2.8599566072276086
何巧静123,538494418449,2.8547758565944052
何巧静123,547389639874,2.8483287002508644
何巧静123,538535227251,2.845072886297376
何巧静123,547380519834,2.8397787686503175
何巧静123,39386028930,2.836183997408487
何思雨的,42577833473,1.5894555214723927
何思雨的,550715341924,1.3729782487451199
何思雨的,520310825412,1.347318424698199
何思雨的,527419046969,1.23331235907923
何思雨的,44928090920,1.2130707909334704
何思雨的,521926312352,1.0495516753185463
何思雨的,533204346200,1.011494995156603
何思雨的,36266985550,1.0009686793671295
何思雨的,536009750573,0.9881424962623084
何思雨的,541659214822,0.9851364157813356
何永翠492,544016559367,4.1581018518518515
何永翠492,544115359956,3.8300595238095236
何永翠492,546275765548,2.86625
何永翠492,537396783238,2.662735105966132
何永翠492,536083448292,2.6171743697478993
何永翠492,521019257989,2.5658653846153845
何永翠492,42646163798,2.4690406976744184
何永翠492,541659214822,2.395680894308943
何永翠492,39539028043,2.3827024528701557
何永翠492,540658025950,2.3479166666666664
何芹同志,549882564050,2.262188515709642
何芹同志,539677826038,1.6657914478619655
何芹同志,540662291619,1.6231884057971016
何芹同志,35798985871,1.601386230744006
何芹同志,531877266868,1.4855450600043334
何芹同志,537396783238,1.4643422926900702
何芹同志,528705813655,1.4545454545454546
何芹同志,528153854399,1.411764705882353
何芹同志,540520509637,1.3353132558394003
何芹同志,36058620932,1.3333333333333333
何蛟蛟,537396783238,2.61295361691901
何蛟蛟,549882564050,2.242914979757085
何蛟蛟,35798985871,1.605263157894737
何蛟蛟,35877393642,1.4707940371159112
何蛟蛟,531877266868,1.4263615083870882
何蛟蛟,546275765548,1.3183333333333334
何蛟蛟,545959606207,1.2959036144578313
何蛟蛟,527397362582,1.1641604010025062
何蛟蛟,529339155756,1.1583333333333332
何蛟蛟,37941111428,1.1017314290273676
何露露832868862,39539028043,7.441955590183094
何露露832868862,520310825412,5.833965844402277
何露露832868862,44928090920,5.699718210637549
何露露832868862,527475911875,5.686274509803922
何露露832868862,545957998521,5.6550802139037435
何露露832868862,530449665002,5.591655266757867
何露露832868862,545516801138,5.54132730015083
何露露832868862,549661564014,5.452120383036936
何露露832868862,544100858313,5.446869070208729
何露露832868862,35721027449,5.432352941176471
余乘风2,36286235128,1.5356577073099298
余乘风2,42577833473,1.0544805936073058
余乘风2,548547222435,1.0222690551457674
余乘风2,546275765548,0.9207305936073058
余乘风2,545939669017,0.6548482406661293
余乘风2,545602185334,0.46164802479996636
余乘风2,36414345451,0.3948215026982149
余乘风2,543694756340,0.39298865812343475
余乘风2,535612234886,0.3880529979788905
余乘风2,530812936284,0.38704638308099004
余健飞好,538585695146,2.2222222222222223
余健飞好,39539028043,1.83795316447054
余健飞好,541254875522,1.7192307692307691
余健飞好,549882564050,1.7037857430527588
余健飞好,42577833473,1.64375
余健飞好,35753244214,1.582236842105263
余健飞好,539677826038,1.5721561969439728
余健飞好,35722000205,1.5123839009287925
余健飞好,35877393642,1.3918466686948585
余健飞好,520310825412,1.3463497453310695
余爱爱2012,39539028043,2.441955590183093
余爱爱2012,549736062191,2.0057142857142862
余爱爱2012,546243180299,1.7955393803658082
余爱爱2012,549378588703,1.7565880721220528
余爱爱2012,529338111966,1.5672011979670697
余爱爱2012,35753244214,1.557111652783366
余爱爱2012,35798985871,1.4961893204609023
余爱爱2012,531877266868,1.439617211608474
余爱爱2012,36058620932,1.2635658914728682
余爱爱2012,544768785584,1.240307486631016
余秀秀0757,537396783238,2.6392694063926943
余秀秀0757,549882564050,2.2496229260935143
余秀秀0757,528705813655,1.4545454545454546
余秀秀0757,531877266868,1.3840312490817879
余秀秀0757,546275765548,1.3183333333333334
余秀秀0757,529339155756,1.1583333333333332
余秀秀0757,545957998521,1.1468994581577363
余秀秀0757,521019257989,1.1337875700458482
余秀秀0757,533204346200,1.1157894736842104
余秀秀0757,545538490326,1.09092095390337
你一直在我心32,549736062191,2.0872508095184448
你一直在我心32,549378588703,1.7565880721220528
你一直在我心32,544768785584,1.6932464199168817
你一直在我心32,541254875522,1.690947467698602
你一直在我心32,529338111966,1.586326439199771
你一直在我心32,35753244214,1.559073445811827
你一直在我心32,539677826038,1.5004310381285728
你一直在我心32,546275765548,1.4993939393939395
你一直在我心32,35798985871,1.3909774436090228
你一直在我心32,528153854399,1.3867647058823531
你傻大哈,537396783238,2.6119470020211097
你傻大哈,548998614714,1.3489152193907914
你傻大哈,522566248653,1.03150112504018
你傻大哈,530812936284,0.9989933851020996
你傻大哈,550597738824,0.9922854387656701
你傻大哈,541474263467,0.9837887067395263
你傻大哈,535703074519,0.9808743169398906
你傻大哈,540661582201,0.9726775956284153
你傻大哈,536728628605,0.9726775956284153
你傻大哈,45171930915,0.9726775956284153
你好吕杰,39539028043,3.4089203170351494
你好吕杰,36353085367,2.438248992621278
你好吕杰,546243180299,2.232031466862644
你好吕杰,538585695146,2.1213047910295617
你好吕杰,549736062191,2.0339563447658637
你好吕杰,537180206236,2.022038064001618
你好吕杰,36286235128,1.982438850791826
你好吕杰,547572252871,1.8010777881911901
你好吕杰,544768785584,1.7999835309617918
你好吕杰,543719829706,1.7783505154639174
你好扎心阿i,544016559367,3.320263671226833
你好扎心阿i,545959606207,3.0515436241610736
你好扎心阿i,540522690300,2.8982102908277403
你好扎心阿i,537166359199,2.8744007670182166
你好扎心阿i,549378588703,2.8080830887333486
你好扎心阿i,36351422002,2.7507743933918434
你好扎心阿i,549518534180,2.731543624161074
你好扎心阿i,547790825984,2.7315436241610738
你好扎心阿i,45105421124,2.7315436241610738
你好扎心阿i,39539028043,2.720795344677134
你媳妇农小福,549736062191,3.362045454545455
你媳妇农小福,35722000205,2.759692513368984
你媳妇农小福,35877393642,2.63915528113505
你媳妇农小福,529339155756,2.5420454545454545
你媳妇农小福,544066720474,2.256331168831169
你媳妇农小福,549765831606,2.200016469038208
你媳妇农小福,550966828606,2.1855237154150196
你媳妇农小福,547644315780,2.1610930735930736
你媳妇农小福,35721027449,0.0
你媳妇农小福,544016559367,0.0
你存在我深深地脑海里pzl,36286235128,2.163816002591513
你存在我深深地脑海里pzl,39375321605,1.0237726098191215
你存在我深深地脑海里pzl,547389639874,1.0121447028423773
你存在我深深地脑海里pzl,538535227251,1.008888888888889
你存在我深深地脑海里pzl,547380519834,1.00359477124183
你存在我深深地脑海里pzl,542939108885,1.0001248439450687
你存在我深深地脑海里pzl,536125595091,0.9962962962962962
你存在我深深地脑海里pzl,542978775847,0.9888888888888889
你存在我深深地脑海里pzl,537219457175,0.9888888888888889
你存在我深深地脑海里pzl,544106286825,0.0
你就不是个正常人,36286235128,2.1538744821236766
你就不是个正常人,536083448292,1.2898717381689517
你就不是个正常人,35722423659,1.0224256292906178
你就不是个正常人,547382055156,1.0199309749784295
你就不是个正常人,39375321605,1.0138310893512852
你就不是个正常人,549640657338,1.007518796992481
你就不是个正常人,35721723963,0.9981781376518217
你就不是个正常人,538658965256,0.9859896219421793
你就不是个正常人,530810980941,0.9789473684210526
你就不是个正常人,37665896062,0.9789473684210526
你并不懂我12321,39539028043,1.83795316447054
你并不懂我12321,545957998521,1.1916461916461916
你并不懂我12321,532940035080,0.9501689189189189
你并不懂我12321,551053390911,0.9189189189189189
你并不懂我12321,546243180299,0.8108275008173641
你并不懂我12321,44928090920,0.639945914622368
你并不懂我12321,521019257989,0.5821960297766748
你并不懂我12321,537180206236,0.5056232427366447
你并不懂我12321,36353085367,0.4382489926212778
你并不懂我12321,541659214822,0.4120115394702333
你是我的宝0815,537396783238,2.6080194063926943
你是我的宝0815,549882564050,2.237980769230769
你是我的宝0815,540662291619,1.5919384057971016
你是我的宝0815,546275765548,1.52875
你是我的宝0815,545939669017,1.2628676470588236
你是我的宝0815,539410602755,1.1225961538461537
你是我的宝0815,546273141690,1.0798611111111112
你是我的宝0815,545602185334,1.0696674311926606
你是我的宝0815,541592740476,1.0498310810810811
你是我的宝0815,545566976422,1.0223214285714286
你若盛开0120,549882564050,2.2454212454212454
你若盛开0120,538494418449,1.005893446487506
你若盛开0120,547306204530,0.9761904761904763
你若盛开0120,539853979136,0.9761904761904763
你若盛开0120,35721027449,0.0
你若盛开0120,544106282196,0.0
你若盛开0120,544100858313,0.0
你若盛开0120,544099790786,0.0
你若盛开0120,544066720474,0.0
你若盛开0120,544017279596,0.0
你还傲娇吗,35722000205,1.4586726998491704
你还傲娇吗,520310825412,1.2926385442514474
你还傲娇吗,527475911875,1.144947209653092
你还傲娇吗,528109847799,1.033513903936439
你还傲娇吗,521926312352,0.9948717948717947
你还傲娇吗,536009750573,0.9334626158155568
你还傲娇吗,537318544352,0.8998491704374056
你还傲娇吗,549765831606,0.8989966555183946
你还傲娇吗,35721027449,0.891025641025641
你还傲娇吗,35722423659,0.8845039018952061
佳佳意念,36286235128,1.8373202760957865
佳佳意念,520310825412,1.114006065618969
佳佳意念,533204346200,0.7781826360773729
佳佳意念,36266985550,0.7676563202878994
佳佳意念,547794157516,0.7666876409207699
